t,SGD (0.001),SGD (0.005),SGD (0.01),SGD (0.05),SGD (0.1),SGD (0.5),SGD (1.0),SGD (5.0),SGD (10.0),AdaGrad (0.001),AdaGrad (0.005),AdaGrad (0.01),AdaGrad (0.05),AdaGrad (0.1),AdaGrad (0.5),AdaGrad (1.0),AdaGrad (5.0),AdaGrad (10.0),Adam (0.001),Adam (0.005),Adam (0.01),Adam (0.05),Adam (0.1),Adam (0.5),Adam (1.0),Adam (5.0),Adam (10.0),NAG (0.001),NAG (0.005),NAG (0.01),NAG (0.05),NAG (0.1),NAG (0.5),NAG (1.0),NAG (5.0),NAG (10.0),Orabona (0.001),Orabona (0.005),Orabona (0.01),Orabona (0.05),Orabona (0.1),Orabona (0.5),Orabona (1.0),Orabona (5.0),Orabona (10.0),ScInOL_1,ScInOL_2,SGD (0.001) 0/1,SGD (0.005) 0/1,SGD (0.01) 0/1,SGD (0.05) 0/1,SGD (0.1) 0/1,SGD (0.5) 0/1,SGD (1.0) 0/1,SGD (5.0) 0/1,SGD (10.0) 0/1,AdaGrad (0.001) 0/1,AdaGrad (0.005) 0/1,AdaGrad (0.01) 0/1,AdaGrad (0.05) 0/1,AdaGrad (0.1) 0/1,AdaGrad (0.5) 0/1,AdaGrad (1.0) 0/1,AdaGrad (5.0) 0/1,AdaGrad (10.0) 0/1,Adam (0.001) 0/1,Adam (0.005) 0/1,Adam (0.01) 0/1,Adam (0.05) 0/1,Adam (0.1) 0/1,Adam (0.5) 0/1,Adam (1.0) 0/1,Adam (5.0) 0/1,Adam (10.0) 0/1,NAG (0.001) 0/1,NAG (0.005) 0/1,NAG (0.01) 0/1,NAG (0.05) 0/1,NAG (0.1) 0/1,NAG (0.5) 0/1,NAG (1.0) 0/1,NAG (5.0) 0/1,NAG (10.0) 0/1,Orabona (0.001) 0/1,Orabona (0.005) 0/1,Orabona (0.01) 0/1,Orabona (0.05) 0/1,Orabona (0.1) 0/1,Orabona (0.5) 0/1,Orabona (1.0) 0/1,Orabona (5.0) 0/1,Orabona (10.0) 0/1,ScInOL_1 0/1,ScInOL_2 0/1
2250,5.872290076727334,36.65537525382936,62.96245172330953,329.2748326514839,569.5831522056044,3175.900974988998,5084.227883002792,27357.21873667908,53707.6569041607,0.5854335978676926,0.5633019282284905,0.5623120605431629,0.7418616047149589,1.2286879061655331,6.659504440379129,13.521966775059363,60.628072572211636,97.04361205574531,0.861125064810645,2.9528006788339405,6.087846430093471,32.42775786876473,64.17998795430785,298.02006611372406,631.4215042196832,2663.763508730626,5796.995871573473,0.6746330122051108,0.6107901721428617,0.5499692513856337,0.367112213238065,0.3141041474908346,0.27539303535153453,0.2852445648644715,0.4753963565852066,0.8328841428811515,0.6924370517791709,0.6896119703091099,0.6861152139077836,0.6594969461866362,0.6294574034351956,0.48125438469084914,0.40421763446694625,0.2992173342954806,0.2858812555096755,0.6616075325113335,0.32637684358202346,0.393242,0.4056719999999999,0.404622,0.396344,0.38207,0.403305,0.39983599999999997,0.403679,0.40174000000000004,0.311293,0.292523,0.287466,0.302025,0.320868,0.33371300000000004,0.3447349999999999,0.32982000000000006,0.3117329999999999,0.324627,0.341869,0.348265,0.35537,0.35510299999999995,0.345196,0.36540999999999996,0.363219,0.350022,0.124949,0.12398800000000001,0.123026,0.119408,0.11889299999999998,0.12175599999999998,0.125788,0.141987,0.14400100000000002,0.12755,0.12751700000000002,0.12745700000000001,0.127057,0.126497,0.123692,0.12220899999999998,0.12229000000000001,0.124665,0.17595999999999995,0.12403800000000001
2300,6.0793469630778185,39.60390139011115,80.31773120198208,380.2699805564217,775.389698687793,3550.473592561388,8346.531714686142,36372.54923833164,67748.9683256856,0.5836982547533852,0.5597985502932392,0.5585275720282727,0.7710615538855777,1.2499539383382305,6.7809368216762085,12.466904878995134,65.11538699884173,115.55083731927309,0.7337559791853286,1.9899721882301449,4.521878461345919,21.440295990499585,41.95169980845318,251.9076942624842,599.4856575344407,1941.3690571544466,4496.203116852104,0.6744142001277378,0.6099226750739835,0.548664636640591,0.36576689623174785,0.31314362562111775,0.27513682733476647,0.285794910166635,0.48838775730075434,0.8695611957473579,0.6924301202864512,0.689577590816257,0.6860471468189947,0.6591835847298496,0.62889384551514,0.48000075548837823,0.40301646543910447,0.29851222918169745,0.28548713540983506,0.6610055645816997,0.32469755612697615,0.382378,0.39959100000000003,0.406304,0.39691400000000004,0.40641999999999995,0.39678599999999997,0.402967,0.39767,0.39318200000000003,0.30941799999999997,0.29198099999999994,0.28859200000000007,0.30071699999999996,0.314347,0.325154,0.322157,0.337817,0.32354099999999997,0.321491,0.33076300000000003,0.34059300000000003,0.325705,0.338576,0.35497900000000004,0.36514599999999997,0.32659000000000005,0.342021,0.124644,0.123632,0.12270700000000001,0.119314,0.11884900000000001,0.12160099999999999,0.125764,0.145031,0.14886400000000002,0.126938,0.126891,0.126815,0.12640400000000002,0.126021,0.12340199999999998,0.12195,0.12202299999999999,0.12438099999999999,0.173095,0.12350699999999999
2350,5.59241495369845,31.678617161122702,57.99269851102847,284.20764201345406,555.930108850887,2461.125074654442,4564.441764079426,24419.634273351996,48466.55732500776,0.5834804406351818,0.562535265339499,0.5720714043014602,0.8367845637462354,1.3632118529089037,6.197388410109416,12.131060066689034,60.13363857071228,132.97641153980246,0.801855663136567,2.1746048924290236,5.862725555029056,26.50129300467727,46.49733783681103,268.65565159856476,528.3611045273395,3160.9098496539777,5615.715771128971,0.6742223971417094,0.6091836327929162,0.5475960060214913,0.36496910041941477,0.31280543759023927,0.27620750010511214,0.28811236412803914,0.48912943565489614,0.8579037121889448,0.6924249988747817,0.6895522439116715,0.6859970999610834,0.6589584492753509,0.6285017067043123,0.4793872224355952,0.4027170953511313,0.29948512933025284,0.28748431568418764,0.6603185178600984,0.32354914879734753,0.39312800000000003,0.40456200000000003,0.391392,0.389534,0.38128899999999993,0.381135,0.381927,0.383999,0.399363,0.310294,0.293236,0.29408599999999996,0.313873,0.321616,0.319813,0.330612,0.329583,0.332195,0.332245,0.334963,0.364566,0.359408,0.354871,0.35158199999999995,0.35257199999999994,0.366637,0.35590600000000006,0.124705,0.123753,0.122743,0.11936100000000001,0.118875,0.12205400000000002,0.126766,0.145,0.147766,0.12719599999999998,0.127168,0.127112,0.12672899999999998,0.12629700000000002,0.12364899999999998,0.12227700000000001,0.12274199999999999,0.12567099999999998,0.173957,0.12346300000000002
2400,7.139891660418945,38.01612751429498,79.82268859868118,381.59775415157185,917.1282731113524,4280.019008576888,7174.942404372914,36919.50395833994,71722.81045799011,0.5858879479466169,0.5740030248080807,0.5918504329274531,0.8464243955048593,1.323622243460147,5.703209472400138,10.594102988560827,62.344614437734606,119.99779217593407,0.7467811553887712,2.1345410141935632,3.8131842305289645,22.909662085761887,47.667669639637076,248.0344349435742,614.8811076405681,2502.6370459165746,4857.713453573335,0.6740465941417688,0.6084908826141089,0.5465631764421562,0.3639573042871243,0.31206536846060456,0.27573066092811216,0.28861031664617925,0.4962929228359535,0.881979486757395,0.6924209207585533,0.6895320428043338,0.6859571689482203,0.6587770796020129,0.6281813559622362,0.47877845424142,0.4022121509914684,0.2989981792959019,0.28703438508282086,0.6600288458173345,0.3225193658519599,0.453394,0.428624,0.450134,0.44225899999999996,0.46514300000000003,0.45112900000000006,0.454898,0.4592670000000001,0.45279500000000006,0.312086,0.302269,0.31101000000000006,0.340767,0.348412,0.339975,0.339905,0.351519,0.35573899999999997,0.338091,0.354747,0.34474499999999997,0.366118,0.377451,0.373655,0.383839,0.379539,0.37538400000000005,0.12414599999999995,0.123258,0.1222,0.118861,0.11842200000000003,0.121777,0.12709399999999998,0.147519,0.151566,0.126283,0.12624700000000003,0.12619,0.125882,0.12548,0.12281499999999998,0.121537,0.121955,0.125048,0.169815,0.122552
2450,4.777787451807361,25.53461638849464,53.82622458989145,284.6423273227191,557.1172398951211,2463.1599063870244,5547.395262495322,27697.382307504187,53920.660632462066,0.585440163032142,0.5700435926585031,0.5798476452667584,0.8333733943270618,1.3456841923616438,5.591878246123564,12.858404564217617,61.21727887983609,125.01707577952288,0.8669744983311448,2.814753433181799,6.95624194773616,34.47161210502138,64.09930376360839,259.5648432193933,579.4321254338086,3512.9209429258226,7770.079746848025,0.6738784863585551,0.6078429363040907,0.5456234197673727,0.36319857097997454,0.311708800710314,0.2766264973399963,0.2899408624478445,0.4918385942580311,0.8699749836219072,0.6924168719396269,0.6895120014023436,0.6859175906068175,0.6585988271037078,0.6278705730605008,0.4782872510345945,0.40196345168517633,0.2999199504148335,0.28882476901514276,0.6593999425958603,0.32145096690746683,0.399026,0.40595500000000007,0.40437500000000004,0.38730799999999993,0.3967200000000001,0.38591699999999995,0.403235,0.40268499999999996,0.388433,0.31174999999999997,0.298401,0.299035,0.32033799999999996,0.329739,0.32359499999999997,0.338684,0.324779,0.332776,0.337744,0.35162999999999994,0.370117,0.363722,0.363931,0.35606299999999996,0.35927,0.378788,0.37958000000000003,0.12392700000000001,0.12303300000000002,0.121933,0.118752,0.118418,0.12245700000000001,0.127938,0.14745199999999997,0.15117799999999998,0.12627700000000003,0.12625,0.12618999999999997,0.12589100000000003,0.125499,0.12313999999999999,0.121828,0.122912,0.12660900000000003,0.168637,0.12262599999999999
2500,5.232317187632061,25.067608446182582,61.73106514025625,298.44655351368414,454.5465123714058,3004.2246706989827,6398.268494757841,30547.03224456947,60378.72794057349,0.5842919015970182,0.5578476619658788,0.5599438689803603,0.7204778565440738,1.0897561011000727,5.048275286630874,8.855757466044246,52.426966571134855,97.70952899980287,0.8087210109344456,2.6801220289080208,5.105542429727878,29.98404320855935,49.74378655224477,224.41046689668195,609.6265425784361,2537.7225203237385,5955.885913478151,0.6736749560942286,0.6070612203465331,0.5444914718640775,0.3622342121894436,0.3111418555307002,0.27731510029616224,0.2913847200900034,0.49275292202855586,0.8690242949904622,0.6924106462684111,0.6894811668892633,0.6858566524003634,0.6583224937832275,0.6273835141678263,0.4773630388411334,0.4011963252669918,0.2998209400146101,0.2893515018346958,0.6586118186197725,0.32051562717245125,0.381411,0.389048,0.390222,0.389583,0.38354099999999997,0.392222,0.38977799999999996,0.38878899999999994,0.38901299999999994,0.309956,0.28933400000000004,0.290462,0.30475,0.31651999999999997,0.333254,0.303322,0.32476000000000005,0.323466,0.337626,0.358961,0.344882,0.36961499999999997,0.361225,0.355287,0.36732999999999993,0.35700999999999994,0.37480100000000005,0.12386599999999999,0.12293400000000002,0.121869,0.11879699999999997,0.118449,0.12273,0.128734,0.148493,0.15195,0.126409,0.126389,0.126335,0.125969,0.125509,0.12304699999999999,0.12174600000000002,0.12285399999999999,0.12679200000000002,0.16874899999999998,0.12291099999999999
2550,5.6150369517258065,30.000369605442177,54.0596512647572,214.8401474683692,442.16634333373605,2267.117461197544,5074.996300136388,28240.26086484406,51405.56648522629,0.5838570524817525,0.5606779620670843,0.5670224449032764,0.7918789949074218,1.239614248240826,5.141271377749915,11.708853661961003,75.35112370197342,107.5376764880505,0.770294797247651,2.382173133664517,4.417150610253543,26.289410963313202,53.17048042603094,268.232288482801,494.86941397689253,2400.9347758567687,4797.301089406918,0.6734666767032966,0.6062565537294472,0.5433216680533206,0.36127853300422647,0.3105640437978684,0.276626428353977,0.2897053071872168,0.4924851522295272,0.8737800871462362,0.6924037988875401,0.6894472411912348,0.6857895749399241,0.6580171433345259,0.6268424956577795,0.4763107685285687,0.4003366276592599,0.29940972194439924,0.2885851227830435,0.6576756423183763,0.31941394689012287,0.4058279999999999,0.412492,0.42103900000000005,0.397152,0.396248,0.40223999999999993,0.410309,0.41309299999999993,0.4006410000000001,0.30879799999999996,0.29020999999999997,0.293738,0.324226,0.33628700000000006,0.331649,0.33746200000000004,0.372303,0.34223200000000004,0.318072,0.33926799999999996,0.340437,0.351659,0.362363,0.357613,0.34918299999999997,0.333413,0.337591,0.12379500000000002,0.12284900000000001,0.12181,0.11866299999999999,0.11833,0.12216200000000002,0.127786,0.14917799999999998,0.15351499999999998,0.126222,0.12617599999999998,0.126157,0.125806,0.125414,0.12290299999999998,0.12149199999999998,0.122424,0.126003,0.168745,0.12249100000000002
2600,6.320483119425593,26.175831542182628,67.04747208763378,325.9235112615684,570.0344401913874,3534.1862860192246,7313.862920086687,35414.3923605746,71152.33645956703,0.583233263295013,0.5629852928984033,0.5712964266981471,0.7516525088434398,1.1189927014026577,4.613809732353151,10.010698002641211,50.86591689049753,110.07079266572198,0.8717122752044604,2.3793126597461174,5.662846953879953,25.237108433778197,57.730064333329004,248.59946235213965,480.7394137980535,2729.837718932722,5609.901449962525,0.673280797323247,0.6055350926689311,0.5422675055885168,0.3604355300170667,0.3102320649531917,0.2786382294155135,0.2939455267868839,0.4895540241732316,0.8700871654570348,0.6923984627401262,0.6894207955143233,0.6857372685128312,0.6577783822960578,0.6264181342251519,0.4754849425977664,0.3997209402819448,0.3003452927893219,0.2908671101829626,0.6568640428272636,0.31868254644993244,0.40205900000000006,0.413069,0.410541,0.400481,0.412675,0.42457200000000006,0.41253,0.39776199999999995,0.403601,0.30890500000000004,0.294209,0.296683,0.307983,0.31388099999999997,0.315139,0.31993900000000003,0.330355,0.336755,0.34688599999999997,0.34924800000000006,0.370094,0.35618000000000005,0.37171499999999996,0.361589,0.3499840000000001,0.37049199999999993,0.37014699999999995,0.12360300000000002,0.12274,0.12173400000000001,0.11883399999999997,0.118546,0.12351300000000001,0.129689,0.14904600000000004,0.15393700000000002,0.12661299999999998,0.12657100000000002,0.126518,0.126163,0.12577,0.12326,0.12205999999999999,0.123784,0.12785799999999997,0.169496,0.123233
2650,4.931577789475335,26.743233070699965,42.1991593239485,225.72379397579797,661.8065891042397,3431.034627270919,6020.110226180726,25322.11956594932,50069.60744985468,0.5847126954695971,0.5704260323865329,0.5784266389107501,0.7595968542453427,1.0927775568358862,5.0038751400934665,11.933391959128864,59.770146860988746,109.74517961883711,0.805611442019069,2.6796288484612956,5.8082508378275035,30.564758161216968,60.543715991099724,294.6358571905822,499.36756958392004,3060.3191529027526,5843.543033889553,0.6730499156981007,0.6046304553222781,0.5409271233027912,0.35916010757686057,0.3093468191002654,0.27802376180420413,0.29255390691166616,0.4810711635415152,0.8515843158150332,0.6923899157928017,0.6893783963662414,0.6856533053108506,0.657391088500902,0.6257196139914191,0.47388815465105755,0.39814132310557737,0.2990800214809456,0.28918480407067926,0.6556939548347407,0.31714550177516304,0.40032400000000007,0.39401699999999995,0.399717,0.40218300000000007,0.414407,0.41716600000000004,0.39727500000000004,0.39305699999999993,0.394055,0.31092299999999995,0.298216,0.29543600000000003,0.302631,0.299078,0.31117500000000003,0.33055,0.33089699999999994,0.31560699999999997,0.317642,0.34781400000000007,0.347479,0.36221899999999996,0.362072,0.34663900000000003,0.331739,0.355208,0.35631399999999996,0.12345600000000001,0.122565,0.121519,0.118696,0.11855500000000001,0.12298499999999998,0.12895500000000001,0.147123,0.15169800000000003,0.12623299999999998,0.126192,0.12612600000000002,0.12584900000000002,0.12543500000000002,0.122987,0.121696,0.12322700000000002,0.12690400000000002,0.169794,0.12318299999999997
2700,4.674114859042202,21.197339834220436,50.193850421203635,236.8469062039041,458.27737653112,1894.836795250211,4385.383806803385,20431.892566885574,39667.93989353148,0.5826358514022536,0.5540480926628889,0.5533594920624422,0.7439859304510623,1.1282908889293022,4.9894739683748535,10.906877589231014,56.4770774061403,91.58742819153372,0.8371403624936992,2.96499781138082,6.758924839837766,23.766121707536918,53.86981774037581,332.4876833999344,628.4659624162917,2653.9543453935385,4847.070713365103,0.6728368235093701,0.6038098521879096,0.5397374243397138,0.35817403064079556,0.30875447241373977,0.2774733185041375,0.2920391836963979,0.492700747489241,0.8768171701733618,0.6923825210143596,0.6893417596894673,0.6855808705843767,0.6570614578343811,0.6251357802722974,0.47274739689224426,0.39720597500156074,0.29881330480312185,0.28910914388632625,0.6546714521658918,0.3161383098071365,0.37507000000000007,0.375737,0.378513,0.379212,0.368778,0.37143,0.37671200000000005,0.372891,0.36918,0.3094530000000001,0.28721300000000005,0.28301899999999997,0.30252199999999996,0.31232000000000004,0.318677,0.316847,0.326078,0.303387,0.326526,0.348562,0.351495,0.333414,0.34783200000000003,0.361145,0.360869,0.35225300000000004,0.34935700000000003,0.12335099999999999,0.122398,0.12140199999999998,0.118815,0.11846200000000003,0.122891,0.128949,0.149969,0.154951,0.126122,0.126071,0.126016,0.12568800000000002,0.12531,0.122865,0.12185000000000001,0.12316800000000001,0.127091,0.169792,0.12268700000000002
2750,6.5126408415761805,34.10091859221235,63.80323363001414,337.6616598738641,516.5090738400328,3184.651130878465,5375.4712180652205,27142.329885577386,50382.328065683294,0.5834442373633373,0.5606656173506138,0.5626975803360499,0.7756979145703725,1.22531582855441,6.0808702164300925,11.144568042565625,67.02301923064977,123.60889025203532,0.8155068348961599,2.9607879597939983,6.297712668119431,28.694728304742917,55.73660350548083,267.9923270985762,581.4774722363472,2928.894956301813,5671.4102334518,0.6726316958627118,0.6030276747946286,0.5386173283103609,0.35732206209375156,0.30835145960096927,0.27752000687951595,0.29110182279989705,0.4730164526465739,0.8237565782140785,0.6923755403620717,0.6893071881818273,0.6855125528747262,0.6567519301349313,0.624591068394593,0.4717479188697906,0.3964534976671125,0.2987556462207967,0.288501384305812,0.6535792296276812,0.31545149627369773,0.43044000000000004,0.4200959999999999,0.42385399999999995,0.4259640000000001,0.409804,0.424531,0.399609,0.405199,0.39956500000000006,0.30991,0.29152300000000003,0.29180700000000004,0.316774,0.32589300000000004,0.339664,0.33503800000000006,0.34176700000000004,0.346976,0.343487,0.38350399999999996,0.3884060000000001,0.38182000000000005,0.375428,0.384455,0.381384,0.375117,0.37983,0.12321300000000002,0.12237900000000002,0.12143799999999998,0.11902399999999999,0.11888999999999998,0.12289800000000002,0.128246,0.147005,0.1512,0.12605300000000003,0.12600499999999998,0.125959,0.12567499999999998,0.125316,0.12301600000000001,0.12203699999999999,0.123224,0.12637,0.170873,0.12309100000000002
2800,6.307661766295305,34.3183717108917,56.06819850851971,325.1171287202522,613.1555036690345,3173.704207216882,4412.786779333093,35625.90088664573,69743.91539324273,0.5820704998678801,0.5542494046193054,0.5586407888761429,0.8059335015320361,1.254795157760491,5.527853584940973,9.303247594587905,51.6089966211688,110.69935807073958,0.792089968442849,2.5039120739678036,5.350528920562103,27.21048276477914,42.98087353927231,260.5149443241188,450.8566846430771,2643.000712309026,5533.916825087192,0.6724528429824408,0.6023480800279822,0.5376448495928554,0.35651054156325024,0.30788728983271274,0.2775426047590777,0.2908538833116788,0.4682890649622037,0.8203693869456185,0.692370784094787,0.6892836298082721,0.6854659909857007,0.656540702287132,0.6242187022531166,0.47104049815322996,0.39587586162466737,0.2988799784756552,0.2890136864098549,0.6527547097946311,0.31456035586253916,0.42566500000000007,0.433064,0.43404600000000004,0.431884,0.414091,0.411965,0.40559599999999996,0.425955,0.41836899999999994,0.30855299999999997,0.286331,0.288844,0.32012300000000005,0.328104,0.332649,0.318638,0.32945100000000005,0.334303,0.331777,0.35403,0.34823899999999997,0.356591,0.34970399999999996,0.35624200000000006,0.349745,0.34924600000000006,0.35025100000000003,0.12290899999999998,0.122179,0.121204,0.11875900000000002,0.11889599999999997,0.12306899999999998,0.12844,0.14658000000000002,0.151681,0.125739,0.12572100000000003,0.125691,0.125441,0.125065,0.12288299999999999,0.12197200000000001,0.123692,0.12698500000000004,0.170078,0.12318199999999999
2850,6.700315112769218,26.16530379065357,54.10846574114554,302.8090004985782,654.0762341195204,2454.992372214525,5585.123920387746,29055.590763106873,63357.2414404187,0.5831850702450516,0.5576482491317443,0.5587200992000367,0.7350977878777659,1.122395097502719,5.248746054181242,9.500800815828757,54.801471300845506,101.02755139541327,0.9186939274383091,3.1653062114465347,5.616997930011628,37.429907091872465,64.46501655414359,294.4894525377731,604.3431473651382,2726.3398217602025,5479.5194857478255,0.6722539493303178,0.6015859971542467,0.5365445627990904,0.35557320020078836,0.307334247103522,0.27789903879810834,0.29129678735644565,0.4591275328975605,0.7871073119212891,0.6923642012371533,0.689251025178834,0.6854015514121702,0.656248291946288,0.6237025373443205,0.47003620648651,0.39500036780395303,0.2984418927484041,0.2887142197014671,0.6518168435891425,0.3135442904562039,0.41153500000000004,0.39636999999999994,0.412763,0.4125870000000001,0.41386399999999995,0.39685000000000004,0.40165999999999996,0.40249100000000004,0.4072,0.30954800000000005,0.288703,0.287489,0.309808,0.31978500000000004,0.32939599999999997,0.32906399999999997,0.3450190000000001,0.32731299999999997,0.34113699999999997,0.364251,0.35014599999999996,0.366168,0.373707,0.35013700000000003,0.36504100000000006,0.360579,0.359876,0.122878,0.122032,0.12106000000000001,0.11878200000000001,0.11876300000000002,0.123431,0.128409,0.14561400000000002,0.14956299999999997,0.12587399999999999,0.125857,0.12581799999999999,0.125541,0.12516,0.12293100000000001,0.122026,0.123573,0.12690900000000002,0.169855,0.123082
2900,4.3659826227488665,27.64418561736793,44.190094204921266,265.73931991406886,422.81687487730596,2100.4350292444337,4792.850635509514,22208.43913467643,44728.110095217155,0.5823266581144332,0.560041295113567,0.5649341473672491,0.757068694126974,1.1938548796741082,5.687638689577344,9.93791911394305,57.83581415356589,111.52746915705174,0.7392087076948799,2.0686133009839764,4.551321826836975,20.55498568381561,43.086030979800825,258.03115661552994,563.1663803889066,1797.990533319853,4199.271684030524,0.6720477671785201,0.6007939691388073,0.5353957790414404,0.35454358230223454,0.306668471024691,0.2770893619694248,0.2888858263390177,0.4575394698779992,0.7919545083106011,0.6923571696911479,0.6892161730171269,0.6853326074651689,0.65593315729967,0.6231411355966194,0.46886714669467733,0.3939267824052028,0.29753778580442075,0.28707829284284203,0.6508480785088925,0.3124175032515882,0.39558799999999994,0.406984,0.39572300000000005,0.41673499999999997,0.39571200000000006,0.401525,0.404054,0.391939,0.39276300000000003,0.308406,0.292069,0.293606,0.317476,0.33372699999999994,0.34462699999999996,0.331073,0.343326,0.33911199999999997,0.32051799999999997,0.338921,0.33984899999999996,0.339378,0.34397700000000003,0.35404199999999997,0.360298,0.330723,0.341457,0.122781,0.12191900000000003,0.12097799999999999,0.11877800000000001,0.118739,0.122831,0.127195,0.14482199999999998,0.149673,0.12559499999999998,0.125546,0.125507,0.125184,0.12484599999999998,0.12280000000000002,0.121874,0.123198,0.125907,0.169038,0.122803
2950,4.679958519752249,23.845353476164764,47.73388107857205,214.61455293467975,436.05519137852286,2388.7519511838755,3992.8860525383548,22238.836999674975,45486.26482263384,0.58162980713089,0.5523860497386781,0.5510331010478089,0.7769900452900946,1.2284519836019243,5.405769359168653,10.541630006995707,65.19813805467689,100.94647719135807,0.63671637516672,1.7432115850312342,3.954517042720964,16.68417608882539,34.72470277340298,182.82932526356245,358.7728834849549,1881.958512856972,4058.4219105512943,0.6718685825499126,0.600107966868155,0.5344052270753951,0.3536434564097758,0.30598693704056174,0.27584876728107216,0.2860531611375508,0.4347250481276423,0.7409937021106417,0.6923518943132836,0.6891900294662053,0.6852809005993605,0.6556971216175774,0.622721080683186,0.46797209164087106,0.39302752232689986,0.2965133630391733,0.285559130365567,0.6499164417385949,0.31079127071614704,0.41952799999999996,0.411755,0.42502699999999993,0.419862,0.416099,0.422433,0.4164440000000001,0.429986,0.43207700000000004,0.30798200000000003,0.28586300000000003,0.28391,0.327304,0.34641900000000003,0.34204,0.34883699999999995,0.36886399999999997,0.348013,0.305704,0.33419600000000005,0.34552700000000003,0.3347920000000001,0.33577500000000005,0.346367,0.33211199999999996,0.346981,0.36752599999999996,0.12267000000000002,0.12178999999999998,0.120878,0.118496,0.118499,0.12217700000000001,0.126011,0.14063799999999999,0.144772,0.12527,0.125248,0.125208,0.12494399999999999,0.124539,0.122507,0.121493,0.122457,0.124906,0.167615,0.12205099999999999
3000,4.830330711542077,25.157709407452124,52.363997010500995,266.19236691850176,596.035904891942,2567.4621821774376,5109.190500966908,24095.39045445699,45978.586399297295,0.582728470118308,0.5638632312750984,0.5732373727104312,0.7708456777755865,1.160320437350911,4.863074827018851,10.936108248264349,57.73179347095911,89.3453112221567,0.7869018040894452,2.080857588286761,4.826445050055325,20.31965763620854,51.82749205012296,223.51315904731922,542.2362288686793,2222.612767917193,4375.7212433166005,0.6716649407804097,0.5993335556369621,0.5332975936793221,0.352752446032285,0.30550869369614164,0.2763710535409946,0.28749069100815083,0.4572405339968538,0.7953286528898985,0.6923451538802831,0.6891566344076399,0.6852148741635998,0.6553966033692111,0.6221885265087906,0.4669023175989756,0.3920948370083135,0.2967592567820576,0.2867983135232192,0.6487532594607193,0.310598081971423,0.386496,0.402124,0.3923580000000001,0.393498,0.414214,0.38297300000000006,0.39125599999999994,0.38953,0.38659199999999994,0.309659,0.294493,0.296446,0.314399,0.31985500000000006,0.314629,0.325043,0.32690600000000003,0.31407599999999997,0.32679099999999994,0.327029,0.34137700000000004,0.32853899999999997,0.350194,0.335994,0.34925599999999996,0.335819,0.334311,0.122609,0.121794,0.12084199999999998,0.118586,0.118503,0.12254400000000001,0.126473,0.145485,0.151481,0.125132,0.125122,0.12507799999999997,0.124735,0.124516,0.122421,0.12155,0.12302600000000001,0.12592699999999998,0.168188,0.12294200000000002
3050,5.21886432805964,28.491007065269663,58.657155187577686,251.12985234992684,467.911224908386,2854.199286374864,6401.163332858936,28413.70042392205,61029.6194623991,0.5813745184192234,0.55469651490188,0.5571232608477648,0.7536230693468525,1.1370145186075986,6.080845287145413,11.573648975482577,51.51880801323057,127.14089663300858,0.8991466725749502,3.0663072944021623,5.912056922119335,35.77278150824294,68.38018954241844,389.7874430261568,485.07986221666795,3012.7381028114346,5623.255883823773,0.6714437665977828,0.598499379880048,0.5321139250885385,0.3517830461970688,0.3049144835267692,0.27593620949479636,0.2859283495396862,0.4471053847357087,0.7751313968542294,0.6923368008514627,0.6891152580074394,0.6851330880191348,0.6550251404365038,0.6215320790605317,0.4655980967903031,0.3909264469444753,0.29615609406705584,0.28589616650259486,0.6473608499556092,0.30986557213733834,0.404045,0.41046000000000005,0.424028,0.406608,0.40827800000000003,0.412998,0.416801,0.40878899999999996,0.41158399999999995,0.30845900000000004,0.28807499999999997,0.287746,0.312701,0.32330699999999996,0.347215,0.3406779999999999,0.332272,0.35305,0.342768,0.360595,0.355091,0.37633399999999995,0.379779,0.3851490000000001,0.35598499999999994,0.36563599999999996,0.35439499999999996,0.122506,0.121654,0.12073200000000002,0.11852599999999999,0.11856199999999999,0.12213600000000002,0.125778,0.143802,0.14965299999999998,0.125094,0.125059,0.12500899999999998,0.124754,0.12442099999999998,0.12232799999999999,0.121341,0.12271099999999999,0.125278,0.168543,0.12315400000000001
